borrower_id,name,age,city,employment_type,employment_years,monthly_income,household_size,dependents,requested_amount,tenure_months,purpose,first_time_borrower,prev_loans,loans_repaid,late_payments,avg_delay_days,defaults,max_days_past_due,avg_income_6m,avg_expenses_6m,avg_debt_6m,income_volatility,expense_trend,debt_trend,total_transactions_6m,bounced_payments_6m,disputed_txns_6m,id_verification,address_verification,phone_verification,bank_stmt_status,income_doc_status,doc_quality_score,transaction_variance,night_txn_ratio,new_device_90d,applications_30d,address_changes_12m,doc_avg_income,vouches_count,avg_vouch_trust,community_tenure_years,group_memberships,guarantor_past_count,account_age_months,prev_lenders_count,disputes_raised,disputes_lost,ontime_streak_months,salary_credits_6m,savings_balance,existing_debt_accounts
B10923,Ananya Sharma,35,Mumbai,business,5.4,43196,3,1,159000,18,personal,0,3,3,1,24.7,0,20,39401,23554,15630,0.055,0.049,0.1001,353,0,0,2,2,1,2,2,33,0.339,0.07,0,2,0,38107,2,4.5,2.6,4,2,21,4,0,0,11,2,49797,1
B10924,Kavitha Mishra,51,Mumbai,salaried,3.5,20736,2,2,135000,18,personal,0,2,1,2,26.8,1,32,21686,14818,11714,0.073,-0.092,-0.1402,410,1,0,2,1,2,2,2,61,0.147,0.191,0,1,0,21917,2,4.4,1.6,0,0,79,2,0,0,8,6,63812,1
B10925,Vikram Chopra,23,Surat,self-employed,2.1,19410,3,3,156000,12,home-repair,0,2,0,6,21.8,3,36,19208,13136,12829,0.069,0.0084,-0.0718,300,2,0,2,1,0,2,1,58,0.352,0.196,0,3,0,25172,3,4.5,6.1,0,0,38,1,0,0,9,0,16730,5
B10926,Sai Das,23,Lucknow,self-employed,3.0,38520,3,0,111000,12,medical,0,3,3,1,10.4,0,25,38455,28214,25500,0.095,0.0558,-0.1419,354,0,1,2,2,2,0,2,54,0.283,0.233,0,1,1,38344,0,0,6.9,3,0,88,0,1,1,0,2,67653,1
B10927,Arjun Patel,44,Hyderabad,daily-wage,1.1,31956,2,4,204000,18,personal,0,1,1,0,4.3,0,0,31530,26594,30934,0.053,-0.0299,0.1045,303,1,0,2,2,1,1,0,55,0.416,0.106,0,1,0,33481,3,4.2,2.2,2,1,106,1,1,1,9,0,45825,4
B10928,Lakshmi Mehta,39,Indore,salaried,3.6,97447,2,4,233000,12,personal,0,5,5,1,17.0,0,8,93770,60480,28512,0.058,-0.0163,-0.0403,371,0,0,2,2,2,2,2,82,0.295,0.022,0,2,0,96226,5,4.8,4.0,0,1,43,2,0,0,12,6,290713,2
B10929,Pooja Iyer,28,Chennai,business,4.4,78211,4,4,134000,12,personal,0,8,8,0,3.1,0,0,73998,50216,26817,0.038,0.0561,-0.0333,356,1,0,2,1,2,2,2,74,0.229,0.082,0,3,0,67592,4,3.9,7.6,3,3,71,3,0,0,24,4,294703,0
B10930,Amit Gupta,36,Indore,self-employed,7.7,80755,3,4,296000,6,business,0,2,2,0,4.1,0,0,88029,62655,17190,0.043,-0.0127,0.0081,340,1,0,2,2,1,2,2,65,0.323,0.037,0,1,0,96042,4,4.7,10.9,0,1,116,1,1,1,29,5,305276,0
B10931,Kabir Joshi,25,Indore,salaried,1.7,21477,5,2,129000,12,personal,0,1,1,0,0.9,0,0,23102,17218,14993,0.075,0.0498,0.0572,349,1,0,2,0,2,1,1,73,0.326,0.037,0,1,0,24991,0,0,9.9,3,0,106,0,0,0,1,6,11869,0
B10932,Aarav Joshi,28,Delhi,self-employed,6.0,67178,3,1,103000,3,medical,0,2,2,2,14.6,0,55,65937,38297,22697,0.075,0.0466,-0.0362,317,0,0,2,2,2,2,2,49,0.322,0.088,0,1,1,61088,4,4.6,5.0,1,2,51,4,1,0,23,2,80292,1
B10933,Aadhya Khan,43,Ahmedabad,self-employed,1.8,39457,1,4,122000,12,medical,0,5,5,2,14.4,0,37,38847,27484,25936,0.041,-0.0352,-0.1594,375,3,0,1,1,2,1,2,56,0.239,0.129,0,1,0,35392,2,4.4,5.7,4,1,64,2,0,0,6,4,0,0
B10934,Vihaan Sharma,51,Bengaluru,daily-wage,3.5,51885,3,0,163000,6,home-repair,0,6,6,1,10.7,0,46,46756,24147,17683,0.066,0.0425,0.0855,355,0,0,2,2,2,2,1,74,0.331,0.117,0,1,0,43627,6,4.6,11.0,3,2,16,0,1,0,9,1,122781,2
B10935,Anil Mehta,48,Ahmedabad,daily-wage,1.6,16968,1,4,108000,24,business,1,0,0,0,1.0,0,0,15672,10626,13214,0.052,-0.0338,-0.1744,306,1,1,0,0,0,2,2,28,0.393,0.171,0,3,0,13941,0,0,1.7,2,0,66,2,0,0,8,5,25262,4
B10936,Amit Mehta,27,Pune,self-employed,4.3,39961,2,0,334000,12,education,0,1,0,3,11.8,1,53,39421,26152,29680,0.034,0.0711,0.1768,349,0,1,2,2,2,2,2,67,0.317,0.199,0,1,0,38285,3,4.3,7.7,0,0,93,2,1,0,6,5,70680,4
B10937,Ira Khan,36,Bengaluru,salaried,7.5,61448,5,2,209000,6,medical,0,2,2,0,4.3,0,0,61962,33841,18476,0.026,-0.052,0.0061,283,0,0,2,2,2,2,2,88,0.361,0.043,0,1,0,67475,6,4.3,2.7,0,0,78,4,0,0,22,6,204514,0
B10938,Aadhya Sharma,34,Jaipur,salaried,0.1,24884,1,3,104000,3,home-repair,0,1,1,0,1.7,0,0,25841,17946,25978,0.042,0.0434,-0.0136,338,1,1,1,1,0,2,2,67,0.143,0.165,1,1,0,24275,0,0,11.1,3,0,14,0,0,0,3,6,43610,1
B10939,Sanjay Bose,36,Pune,daily-wage,5.0,43590,4,3,306000,3,home-repair,0,5,5,3,11.0,0,49,40020,30319,25113,0.061,0.0209,0.0147,227,2,2,0,0,0,0,1,43,0.164,0.044,0,1,0,38750,3,3.8,4.3,4,1,70,1,0,0,2,3,60985,2
B10940,Rahul Patel,35,Kochi,daily-wage,7.5,43896,5,2,115000,12,personal,0,4,4,2,15.3,0,41,40202,23407,13389,0.055,-0.0464,-0.0424,348,1,0,2,0,2,2,2,82,0.233,0.074,0,2,0,35704,4,3.9,5.3,1,0,25,2,1,1,10,0,27315,2
B10941,Sara Agarwal,45,Delhi,business,2.5,49357,6,4,182000,12,home-repair,0,4,3,4,9.0,0,9,51225,35806,29126,0.101,0.0269,-0.0511,457,0,1,1,0,1,1,2,77,0.291,0.086,0,1,0,56069,0,0,4.8,1,0,22,1,1,0,7,2,40410,4
B10942,Kavya Bose,30,Chennai,daily-wage,0.7,17061,5,3,129000,6,education,0,1,1,0,3.2,0,0,16131,11287,10998,0.044,-0.0513,-0.3574,337,0,0,2,0,2,0,0,57,0.382,0.299,0,1,0,17033,1,4.0,5.0,4,1,98,2,0,0,3,3,33057,2
B10943,Diya Bose,41,Mumbai,self-employed,6.5,50480,3,0,94000,6,home-repair,0,4,4,0,0.3,0,0,49994,28007,14621,0.061,0.0005,0.1679,367,0,0,2,2,2,2,2,77,0.305,0.084,0,3,0,45961,4,3.9,4.3,2,3,45,4,0,0,25,1,98878,0
B10944,Kavya Pillai,32,Bengaluru,salaried,1.5,48561,3,3,80000,12,education,0,6,6,2,19.8,0,22,44320,24440,20273,0.053,-0.0227,-0.0011,343,0,0,2,2,2,2,2,93,0.416,0.023,0,1,0,45447,3,4.7,10.4,3,2,79,3,0,0,17,6,20500,2
B10945,Arjun Reddy,41,Bengaluru,business,3.9,28007,1,0,188000,3,home-repair,0,3,3,2,29.6,0,49,28630,18032,23286,0.043,-0.0302,0.1381,392,3,0,2,2,0,2,2,53,0.235,0.105,0,1,0,31094,0,0,4.0,0,1,65,0,0,0,1,4,37269,5
B10946,Sara Khan,20,Pune,self-employed,3.5,107874,4,3,246000,12,personal,0,6,6,1,4.0,0,40,104699,60177,27424,0.06,-0.0665,-0.0552,244,0,0,2,2,2,2,2,86,0.397,0.104,0,1,0,99054,5,4.4,5.3,4,0,20,0,1,1,17,3,416306,2
B10947,Ananya Bose,19,Lucknow,self-employed,3.7,41821,3,4,176000,6,business,0,2,2,3,20.6,0,32,39296,26184,27724,0.072,0.0041,0.103,371,1,0,2,1,2,1,2,67,0.266,0.281,0,1,0,34873,1,4.1,6.1,1,1,79,4,1,0,8,2,53307,5
B10948,Anil Patel,49,Kolkata,self-employed,3.7,34547,2,3,115000,12,education,0,5,5,1,12.4,0,13,34418,22987,8304,0.094,0.0629,0.0468,206,1,1,2,2,2,2,2,66,0.405,0.103,0,1,0,34342,2,4.3,11.3,3,1,62,1,0,0,29,3,57470,1
B10949,Ira Singh,25,Bengaluru,salaried,2.5,44319,4,1,258000,6,medical,0,5,5,1,15.9,0,8,41360,31106,40969,0.05,0.0334,0.0901,356,0,1,2,0,0,1,2,40,0.351,0.223,0,1,2,43634,3,4.0,1.5,1,0,92,1,1,1,5,6,47322,5
B10950,Krishna Chopra,29,Mumbai,salaried,3.6,42453,2,3,99000,6,business,0,1,1,0,0.4,0,0,43702,30621,11913,0.06,-0.0153,-0.0415,383,0,0,2,2,2,2,1,95,0.315,0.102,0,2,0,41539,5,4.4,8.6,2,3,77,4,0,0,7,6,0,0
B10951,Rohan Khan,36,Pune,self-employed,2.0,44394,4,4,135000,12,business,0,5,5,1,19.2,0,16,43262,26737,9711,0.08,-0.0322,-0.324,354,0,0,2,2,2,2,1,78,0.262,0.072,0,1,0,39681,4,4.7,4.5,4,2,39,3,0,0,25,0,105806,1
B10952,Kabir Bose,44,Jaipur,self-employed,0.8,24834,4,3,74000,18,education,1,0,0,0,4.8,0,0,24911,18897,17729,0.064,-0.1248,0.3306,282,3,1,0,2,0,2,2,41,0.444,0.292,0,1,1,25605,0,0,10.7,3,1,20,2,0,0,3,3,50909,5
B10953,Kavya Nair,25,Pune,salaried,7.1,20411,1,2,50000,12,home-repair,0,5,5,1,6.3,0,53,20804,14589,6830,0.052,-0.0343,0.0373,350,0,0,2,2,2,1,2,56,0.316,0.105,0,1,2,22873,5,4.8,4.7,3,0,102,4,0,0,20,6,27931,2
B10954,Manoj Pillai,36,Delhi,salaried,4.5,22206,6,2,63000,6,medical,0,2,2,1,17.7,0,28,23604,17030,15686,0.04,0.0964,0.1688,411,1,0,2,2,2,2,2,56,0.127,0.124,0,2,0,21950,1,4.1,1.2,3,0,105,1,1,1,9,6,70084,0
B10955,Aarav Das,57,Bengaluru,self-employed,2.5,75908,5,4,175000,6,medical,0,5,5,2,12.6,0,44,80883,52272,22273,0.061,0.0146,0.0419,358,1,0,2,2,2,0,2,71,0.379,0.091,0,1,0,72016,6,3.6,4.4,4,0,55,1,0,0,24,4,75324,1
B10956,Rajesh Gupta,36,Ahmedabad,salaried,4.8,49446,5,1,113000,12,home-repair,0,6,6,2,16.8,0,53,47631,30612,14251,0.028,0.0073,-0.0124,419,0,0,2,2,2,2,2,63,0.273,0.027,0,3,0,41907,6,4.4,6.9,3,1,52,0,1,1,19,6,31858,0
B10957,Kavya Rao,55,Chennai,salaried,4.9,38881,4,4,106000,6,personal,0,4,4,2,4.1,0,36,36423,21643,11566,0.079,0.0321,0.1863,436,0,0,2,2,2,2,2,73,0.194,0.051,0,1,0,31304,2,3.9,4.2,0,3,83,3,0,0,30,6,0,1
B10958,Kiran Das,38,Ahmedabad,business,3.2,45640,4,0,68000,18,medical,0,2,2,1,12.7,0,28,47799,27934,14742,0.047,-0.0403,0.0699,369,0,0,2,2,2,1,2,69,0.246,0.04,0,1,0,41029,2,4.4,9.1,2,1,16,4,1,0,25,3,84207,1
B10959,Suresh Verma,38,Kolkata,daily-wage,1.8,63166,2,4,114000,3,home-repair,0,5,5,1,16.5,0,7,58262,32169,20997,0.064,-0.0572,0.0129,394,0,1,1,2,2,2,2,61,0.246,0.04,0,1,0,62457,3,3.8,7.6,3,1,92,4,1,1,27,3,96706,0
B10960,Geeta Bose,27,Pune,daily-wage,5.8,32976,1,3,226000,18,education,0,1,1,2,20.8,0,35,32619,21474,31192,0.048,-0.0213,-0.0006,337,0,1,2,2,2,1,2,61,0.402,0.054,0,1,0,28521,1,4.7,6.9,0,0,116,3,1,0,4,4,29996,4
B10961,Meera Iyer,19,Chennai,daily-wage,2.7,31806,3,3,123000,3,personal,0,5,5,0,0.6,0,0,28954,18511,9777,0.06,0.0163,-0.2019,334,0,0,2,0,2,2,1,69,0.336,0.09,0,2,1,26655,6,4.4,3.3,1,1,75,3,0,0,7,0,23832,1
B10962,Nikhil Chopra,30,Chennai,business,1.7,57844,6,4,198000,6,business,0,6,6,2,26.0,0,37,61881,40556,17811,0.069,0.0138,0.1457,238,0,0,2,2,2,2,2,69,0.278,0.101,0,3,0,64429,3,4.7,4.3,4,2,99,4,0,0,27,3,109781,1
B10963,Sai Gupta,37,Hyderabad,self-employed,4.0,77624,2,2,297000,24,medical,0,3,3,1,21.8,0,54,73942,49029,17722,0.08,0.0149,-0.0372,301,0,0,2,1,2,2,2,72,0.303,0.101,0,1,1,74360,5,4.5,9.1,2,3,116,3,1,1,23,1,237412,0
B10964,Pooja Yadav,39,Ahmedabad,business,8.7,76420,3,2,143000,24,education,0,6,6,0,4.9,0,0,76446,48744,20953,0.048,0.004,-0.0693,371,0,0,2,2,2,2,2,81,0.294,0.044,0,1,2,75400,4,4.8,8.8,4,3,89,0,1,0,30,1,223484,0
B10965,Krishna Iyer,47,Pune,self-employed,11.8,72533,1,0,201000,6,medical,0,8,8,1,20.2,0,31,73665,49523,16571,0.048,-0.0462,-0.0815,297,0,0,2,2,2,2,2,81,0.304,0.099,0,2,0,78466,3,3.7,6.4,0,0,66,4,0,0,28,4,267504,2
B10966,Aadhya Reddy,35,Chennai,self-employed,3.5,31519,5,1,141000,12,home-repair,0,3,3,3,29.1,0,33,32988,23252,25167,0.074,0.0318,-0.0136,395,1,0,2,2,2,2,2,69,0.284,0.201,0,2,0,28798,1,3.8,2.1,0,1,49,3,1,1,2,1,71761,5
B10967,Kiran Iyer,32,Kolkata,salaried,12.2,70246,5,0,157000,3,business,0,6,6,0,2.1,0,0,66295,35420,21516,0.035,0.0042,0.0182,284,0,0,2,2,2,2,2,98,0.289,0.114,0,1,1,60851,4,4.7,5.1,4,0,59,4,1,1,19,6,280591,2
B10968,Ananya Bose,35,Kolkata,salaried,3.4,34028,6,0,185000,3,home-repair,0,3,3,1,28.3,0,47,34774,26821,23356,0.054,-0.0156,-0.0621,308,1,2,2,1,2,2,1,66,0.242,0.106,0,1,0,31188,1,3.8,10.2,1,0,39,4,0,0,9,6,21906,2
B10969,Rahul Bose,36,Bengaluru,self-employed,2.8,34997,2,0,203000,24,medical,0,4,3,3,24.9,1,20,33913,24485,27812,0.139,0.0991,0.0682,332,0,0,2,1,2,2,0,66,0.313,0.128,0,1,0,28863,1,4.5,11.4,1,1,64,0,2,0,1,1,86038,3
B10970,Sneha Pillai,39,Surat,business,2.8,21683,4,4,153000,18,business,0,3,3,2,9.9,0,24,20466,16456,11196,0.047,0.0412,-0.2006,335,3,0,2,1,2,2,2,67,0.269,0.065,0,2,0,20054,3,4.8,12.0,1,1,103,3,0,0,6,0,23592,4
B10971,Sara Chopra,54,Jaipur,self-employed,3.1,55946,5,0,216000,12,education,0,2,2,2,23.4,0,13,55185,33402,14180,0.088,0.0248,-0.0305,426,0,0,2,2,2,2,2,57,0.167,0.067,0,1,0,54368,4,3.8,6.9,3,1,115,1,1,0,28,1,61725,2
B10972,Ira Bose,53,Pune,daily-wage,0.6,31866,5,2,71000,12,education,0,1,1,0,3.7,0,0,31254,22496,21659,0.075,0.0347,-0.0074,205,0,0,0,2,1,0,0,73,0.186,0.228,0,1,0,29772,0,0,9.3,0,1,53,4,0,0,1,1,3519,0
B10973,Suresh Khan,54,Delhi,salaried,5.0,43242,4,3,373000,12,business,0,3,3,2,18.9,0,23,40215,30318,25241,0.041,-0.0566,-0.0807,322,0,1,2,2,2,1,1,56,0.38,0.234,1,3,0,39953,1,4.7,11.3,2,0,82,3,1,0,6,6,81584,3
B10974,Ananya Patel,43,Mumbai,self-employed,4.7,41719,3,3,104000,12,education,0,4,3,3,29.8,1,22,44533,30191,24956,0.06,0.1143,-0.0168,403,0,0,2,0,0,1,2,64,0.144,0.106,0,1,0,48327,2,4.1,1.8,0,1,94,2,1,0,9,5,43422,4
B10975,Priya Bose,44,Nagpur,self-employed,2.9,57507,1,1,225000,6,education,0,1,1,2,12.5,0,20,56431,37432,19618,0.068,0.038,0.0119,390,0,0,1,2,2,2,2,79,0.27,0.025,0,2,1,61225,5,4.1,2.1,3,1,18,0,0,0,26,0,0,2
B10976,Reyansh Nair,36,Kochi,daily-wage,6.7,65308,1,3,135000,3,business,0,8,8,0,3.1,0,0,59977,35722,18842,0.046,-0.022,0.1605,231,1,0,2,2,2,2,2,86,0.211,0.024,0,1,0,62479,6,4.3,10.8,4,0,107,0,0,0,10,4,141214,0
B10977,Kabir Mehta,45,Pune,salaried,4.3,74671,1,3,217000,6,business,0,3,3,1,6.3,0,25,73600,53134,27474,0.034,0.0072,-0.0539,381,0,0,2,2,2,2,2,99,0.244,0.101,0,1,0,78340,5,4.3,7.2,3,0,42,0,1,0,15,6,54021,1
B10978,Kiran Pillai,36,Kolkata,salaried,0.0,28832,3,4,171000,6,education,0,1,1,0,1.6,0,0,30006,21789,23839,0.068,-0.0445,-0.1516,326,0,1,2,2,1,2,2,70,0.311,0.08,0,2,0,27870,2,4.1,11.9,2,0,23,4,1,1,9,6,37638,2
B10979,Geeta Chopra,48,Bengaluru,self-employed,1.9,50348,5,3,330000,12,business,0,2,1,3,14.7,1,14,50803,33835,26758,0.066,0.0882,-0.374,434,1,1,0,0,0,1,0,75,0.208,0.229,0,3,1,25890,0,0,11.5,4,0,30,0,2,1,0,1,36096,0
B10980,Myra Reddy,47,Delhi,self-employed,7.5,50545,2,4,88000,3,personal,0,3,3,1,15.8,0,41,46434,27864,19556,0.082,0.0078,0.1435,369,0,1,2,2,2,2,1,64,0.317,0.074,0,2,0,45841,6,4.4,1.4,3,1,97,0,1,1,20,0,0,2
B10981,Krishna Chopra,31,Mumbai,daily-wage,3.6,104764,4,4,382000,12,education,0,5,5,1,11.5,0,5,96446,55384,28870,0.067,0.0375,0.0835,402,0,1,2,2,2,2,2,74,0.243,0.072,0,1,2,104869,5,4.6,9.6,0,1,72,2,0,0,13,0,234606,0
B10982,Neha Mishra,27,Bengaluru,salaried,3.8,49438,1,0,176000,12,education,0,4,4,1,19.2,0,43,51027,34027,14905,0.056,-0.0095,0.0243,298,0,0,2,0,2,1,2,95,0.386,0.078,0,1,0,48304,2,3.6,4.1,3,2,51,1,1,0,16,6,66296,0
B10983,Suresh Singh,19,Chennai,business,2.1,12436,5,2,60000,12,personal,0,3,1,5,13.7,1,28,12300,7082,9891,0.151,0.0612,0.0,341,1,0,2,0,1,0,1,51,0.482,0.031,1,2,0,15486,1,3.7,3.5,0,0,74,2,3,1,3,4,20189,0
B10984,Sara Pillai,36,Chennai,salaried,4.8,19814,5,1,126000,12,business,0,1,1,2,25.9,0,16,19325,13817,11828,0.073,0.0073,0.2727,388,2,0,0,2,0,2,0,72,0.261,0.101,0,2,0,20713,2,3.8,10.3,1,1,77,4,1,0,2,6,14319,4
B10985,Anil Rao,47,Lucknow,salaried,5.0,38562,4,3,146000,6,personal,0,6,6,1,9.1,0,59,40127,24509,14420,0.05,-0.0296,0.0229,341,0,0,2,2,2,2,2,99,0.276,0.104,0,1,1,39126,2,5.0,5.8,2,2,27,4,1,0,6,6,64220,1
B10986,Meera Joshi,49,Delhi,salaried,1.9,28799,5,1,140000,18,education,0,4,2,3,8.9,2,48,30633,24169,28479,0.069,0.0149,-0.0229,427,0,1,2,2,2,2,0,54,0.161,0.033,1,1,0,32627,3,4.4,9.9,3,1,79,0,2,1,6,1,49504,0
B10987,Ravi Rao,44,Hyderabad,business,6.7,39283,1,3,134000,18,business,0,1,1,0,2.2,0,0,40356,26278,10864,0.057,0.0113,-0.1638,390,0,0,2,2,2,2,1,79,0.253,0.063,0,2,2,35326,2,4.7,6.8,3,2,60,1,0,0,22,4,94988,0
B10988,Rajesh Mishra,19,Mumbai,salaried,1.3,29855,1,0,95000,18,education,0,1,1,0,1.7,0,0,27717,20139,21862,0.047,0.0332,-0.1237,373,0,0,2,0,2,2,0,43,0.336,0.15,0,1,0,27360,3,4.2,9.3,1,0,45,3,0,0,5,6,31908,0
B10989,Kiran Mishra,31,Mumbai,self-employed,3.4,47325,3,0,94000,12,home-repair,0,3,3,1,6.0,0,35,47814,29174,17375,0.024,-0.0375,0.0397,296,0,0,2,2,2,2,2,72,0.412,0.08,0,2,0,51334,2,4.7,10.3,2,3,27,2,0,0,13,0,1040,2
B10990,Rahul Singh,31,Delhi,daily-wage,4.1,33600,6,4,212000,12,business,0,5,4,4,17.8,0,31,31697,21616,28891,0.056,0.043,-0.1901,302,2,1,1,0,2,2,2,61,0.388,0.201,0,3,0,33388,1,4.4,9.8,3,1,24,2,0,0,8,1,67795,1
B10991,Nikhil Singh,39,Ahmedabad,daily-wage,0.3,17048,5,1,144000,18,personal,0,1,1,0,5.0,0,0,16342,12223,10292,0.065,-0.0261,-0.0186,329,1,0,2,2,0,0,0,56,0.354,0.216,0,1,0,16595,2,3.9,10.1,0,1,54,2,1,0,0,5,45638,1
B10992,Anita Agarwal,33,Delhi,salaried,5.4,37877,3,0,165000,6,home-repair,0,3,2,4,26.2,0,56,35816,24114,20629,0.063,-0.0219,0.2333,355,1,0,2,2,1,2,2,46,0.328,0.181,0,1,0,39252,2,4.6,4.7,3,0,119,3,1,0,2,6,43305,1
B10993,Arjun Iyer,37,Mumbai,business,11.9,78647,5,0,199000,24,education,0,2,2,0,2.2,0,0,69764,44514,22690,0.055,0.0389,0.083,349,0,0,2,2,2,2,1,92,0.323,0.086,0,1,2,59636,4,4.8,2.0,2,0,61,2,0,0,28,2,236201,1
B10994,Kabir Das,32,Kolkata,daily-wage,2.1,33764,1,2,105000,12,medical,0,2,2,1,29.9,0,6,32708,21494,7651,0.089,-0.0793,0.0172,386,0,0,2,2,2,2,1,99,0.174,0.102,0,1,0,29050,3,3.7,11.6,4,1,89,2,1,1,19,2,9872,0
B10995,Amit Pillai,59,Jaipur,self-employed,5.9,59806,2,1,170000,18,education,0,4,4,0,0.4,0,0,57446,38612,17166,0.078,-0.0072,-0.0211,309,1,0,2,2,2,2,2,58,0.483,0.119,0,1,0,62253,3,5.0,10.2,3,1,30,3,1,0,23,4,242400,2
B10996,Arun Das,43,Mumbai,self-employed,4.8,53892,4,1,112000,3,education,0,2,2,0,2.6,0,0,50716,33532,16158,0.054,0.0072,-0.0822,390,0,0,1,2,2,2,1,70,0.222,0.081,0,1,0,51916,3,4.0,8.7,1,0,28,2,1,1,34,0,63448,1
B10997,Arun Rao,25,Mumbai,salaried,2.0,37968,5,0,86000,6,medical,0,3,1,4,28.0,1,39,38286,28118,36522,0.044,-0.0195,0.0161,407,2,0,2,1,1,0,2,63,0.25,0.245,0,1,1,38195,1,4.7,7.9,4,0,60,4,0,0,7,6,84061,1
B10998,Kavya Mishra,24,Mumbai,salaried,12.7,75441,2,1,130000,12,home-repair,0,8,8,0,4.6,0,0,72483,42177,25746,0.053,-0.0476,-0.1454,276,1,0,2,2,1,2,2,99,0.268,0.077,0,1,0,78915,6,4.6,2.9,0,2,27,2,0,0,8,6,337487,1
B10999,Divya Bose,45,Kochi,salaried,14.9,94812,6,4,254000,6,business,0,4,4,1,6.4,0,46,97335,61493,31981,0.06,0.015,0.0624,375,0,0,2,2,2,2,2,76,0.229,0.105,0,1,2,90514,6,5.0,3.5,3,2,83,1,1,0,13,6,254109,0
B11000,Reyansh Agarwal,46,Delhi,self-employed,5.9,31950,4,1,61000,6,medical,0,5,5,1,20.3,0,11,34223,18252,9804,0.087,0.0281,-0.0503,364,0,0,2,2,2,2,2,88,0.321,0.098,0,2,0,29214,5,4.0,11.9,2,3,101,1,0,0,20,2,27770,0
B11001,Geeta Kulkarni,30,Jaipur,salaried,2.5,43448,3,0,366000,12,home-repair,0,4,3,1,15.8,1,30,39843,28942,32785,0.063,-0.0275,-0.0688,319,0,0,1,2,2,0,2,44,0.302,0.117,0,1,0,37175,2,3.9,11.3,0,1,103,4,0,0,8,6,74072,2
B11002,Reyansh Pillai,30,Jaipur,salaried,4.4,27036,4,1,112000,6,business,0,5,5,2,19.4,0,57,28115,21096,24061,0.07,-0.0055,-0.0147,291,0,0,2,2,0,1,1,73,0.348,0.09,0,2,0,26083,0,0,5.0,3,0,59,1,0,0,6,6,9695,0
B11003,Sunita Khan,36,Pune,business,4.6,30612,5,0,197000,24,education,0,5,4,4,9.3,0,6,30123,20067,25170,0.037,0.0708,0.0226,345,1,0,2,0,2,2,2,55,0.321,0.161,0,3,0,28326,3,4.7,4.8,0,0,12,4,0,0,9,1,52414,4
B11004,Anita Reddy,25,Hyderabad,salaried,3.0,39605,1,4,322000,24,education,0,2,2,3,4.4,0,26,38656,24015,32293,0.049,0.0187,0.0203,447,1,0,1,1,0,2,1,49,0.255,0.029,0,1,1,34535,3,4.2,2.3,0,0,22,2,1,0,5,6,32631,5
B11005,Myra Patel,39,Ahmedabad,salaried,5.5,35195,3,1,96000,6,personal,0,6,6,2,25.5,0,31,32028,18026,11282,0.042,0.0505,-0.0264,319,0,0,1,2,2,0,2,98,0.233,0.046,0,2,0,27831,2,4.9,4.9,2,1,104,3,0,0,20,6,21136,2
B11006,Sneha Sharma,40,Chennai,daily-wage,1.4,10289,3,2,47000,24,home-repair,0,1,1,0,2.9,0,0,11048,6849,8654,0.057,-0.0332,-0.0098,312,2,0,2,1,0,2,2,45,0.285,0.229,0,1,0,9441,1,4.0,4.7,1,1,64,2,0,0,7,2,25497,3
B11007,Pooja Gupta,49,Ahmedabad,self-employed,1.9,52227,4,1,151000,6,personal,0,4,4,2,21.8,0,54,52356,33020,22307,0.069,0.025,-0.0033,364,0,0,2,0,2,2,2,81,0.354,0.07,0,1,0,56077,4,3.8,2.4,3,2,33,4,1,1,16,3,37710,1
B11008,Anita Pillai,51,Pune,self-employed,11.5,39862,2,1,72000,6,education,0,5,5,0,3.5,0,0,36580,22466,13857,0.057,-0.078,0.0162,317,0,0,2,1,2,2,2,93,0.385,0.083,0,1,0,35581,6,4.4,7.7,3,3,92,0,0,0,27,2,156438,0
B11009,Sneha Gupta,30,Mumbai,daily-wage,6.0,74426,3,0,126000,3,personal,0,3,3,1,28.7,0,36,72270,41002,22904,0.097,0.0563,0.196,326,0,0,2,2,1,2,2,99,0.255,0.118,0,1,0,77403,4,3.8,12.0,3,3,21,4,0,0,13,1,169912,1
B11010,Deepak Pillai,37,Mumbai,self-employed,0.2,28940,1,2,104000,12,home-repair,0,1,1,0,2.7,0,0,29079,22482,17719,0.062,-0.0942,-0.0397,323,1,1,2,2,0,0,2,67,0.229,0.236,1,1,0,25965,3,4.4,8.2,2,0,70,3,0,0,7,3,0,0
B11011,Vikram Bose,30,Bengaluru,daily-wage,1.1,23739,3,4,149000,18,education,0,1,0,5,29.5,2,15,23232,12520,21492,0.139,0.1091,0.0081,343,1,2,2,0,0,1,0,58,0.314,0.067,1,3,0,22591,0,0,7.4,4,0,101,4,3,0,7,2,37237,4
B11012,Reyansh Das,41,Indore,business,2.2,44889,3,1,75000,6,education,0,4,4,2,28.1,0,45,45604,29679,15876,0.051,0.02,-0.0796,356,1,0,2,2,2,2,1,66,0.351,0.058,0,1,0,48225,6,4.3,5.2,2,2,115,0,1,0,20,0,138100,2
B11013,Ishaan Mehta,29,Delhi,daily-wage,0.6,19182,4,3,81000,18,medical,0,6,3,2,9.9,3,15,19534,15966,12196,0.049,-0.0049,-0.0822,266,0,1,0,2,0,1,1,54,0.282,0.152,1,1,0,16870,1,4.0,9.1,3,0,48,0,0,0,1,5,0,3
